timestamp,safety_switch_available,safety_off,override_available,override_enabled
554582561,1,1,0,0
554606581,1,1,0,0
554626595,1,1,0,0
554647075,1,1,0,0
554670733,1,1,0,0
554694737,1,1,0,0
554714649,1,1,0,0
554738587,1,1,0,0
554758897,1,1,0,0
554782746,1,1,0,0
554802783,1,1,0,0
554822733,1,1,0,0
554846613,1,1,0,0
554870719,1,1,0,0
554890734,1,1,0,0
554910739,1,1,0,0
554934867,1,1,0,0
554954569,1,1,0,0
554974732,1,1,0,0
554998720,1,1,0,0
555022535,1,1,0,0
555042926,1,1,0,0
555066582,1,1,0,0
555086785,1,1,0,0
555110747,1,1,0,0
555131548,1,1,0,0
555155513,1,1,0,0
555179760,1,1,0,0
555203391,1,1,0,0
555227481,1,1,0,0
555247500,1,1,0,0
555271659,1,1,0,0
555291709,1,1,0,0
555311764,1,1,0,0
555335380,1,1,0,0
555355497,1,1,0,0
555379335,1,1,0,0
555403696,1,1,0,0
555423374,1,1,0,0
555447404,1,1,0,0
555467377,1,1,0,0
555491542,1,1,0,0
555515414,1,1,0,0
555535552,1,1,0,0
555555698,1,1,0,0
555579408,1,1,0,0
555599503,1,1,0,0
555623413,1,1,0,0
555643543,1,1,0,0
555663532,1,1,0,0
555687528,1,1,0,0
555711871,1,1,0,0
555731690,1,1,0,0
555751751,1,1,0,0
555775332,1,1,0,0
555795519,1,1,0,0
555819697,1,1,0,0
555839410,1,1,0,0
555859376,1,1,0,0
555883338,1,1,0,0
555903394,1,1,0,0
555927545,1,1,0,0
555951551,1,1,0,0
555971734,1,1,0,0
555995572,1,1,0,0
556019416,1,1,0,0
556039574,1,1,0,0
556063367,1,1,0,0
556083676,1,1,0,0
556103503,1,1,0,0
556127411,1,1,0,0
556147531,1,1,0,0
556167544,1,1,0,0
556187705,1,1,0,0
556207523,1,1,0,0
556231924,1,1,0,0
556251664,1,1,0,0
556275570,1,1,0,0
556295766,1,1,0,0
556319350,1,1,0,0
556339697,1,1,0,0
556359562,1,1,0,0
556383670,1,1,0,0
556407390,1,1,0,0
556427396,1,1,0,0
556447730,1,1,0,0
556471559,1,1,0,0
556491547,1,1,0,0
556511538,1,1,0,0
556535350,1,1,0,0
556555767,1,1,0,0
556579428,1,1,0,0
556603438,1,1,0,0
556627708,1,1,0,0
556651620,1,1,0,0
556671686,1,1,0,0
556695381,1,1,0,0
556715663,1,1,0,0
556735704,1,1,0,0
556755575,1,1,0,0
556779417,1,1,0,0
556803362,1,1,0,0
556823499,1,1,0,0
556843877,1,1,0,0
556867361,1,1,0,0
556887363,1,1,0,0
556907369,1,1,0,0
556931523,1,1,0,0
556951937,1,1,0,0
556975517,1,1,0,0
556999337,1,1,0,0
557019355,1,1,0,0
557043439,1,1,0,0
557067336,1,1,0,0
557091556,1,1,0,0
557115356,1,1,0,0
557135341,1,1,0,0
557155367,1,1,0,0
557179421,1,1,0,0
557199669,1,1,0,0
557223548,1,1,0,0
557247420,1,1,0,0
557271563,1,1,0,0
557291682,1,1,0,0
557311911,1,1,0,0
557331575,1,1,0,0
557355530,1,1,0,0
557375535,1,1,0,0
557399541,1,1,0,0
557423386,1,1,0,0
557443453,1,1,0,0
557467428,1,1,0,0
557487573,1,1,0,0
557511668,1,1,0,0
557535559,1,1,0,0
557559683,1,1,0,0
557583521,1,1,0,0
557607555,1,1,0,0
557631530,1,1,0,0
557651532,1,1,0,0
557671952,1,1,0,0
557695564,1,1,0,0
557719388,1,1,0,0
557743864,1,1,0,0
557767693,1,1,0,0
557791702,1,1,0,0
557811694,1,1,0,0
557835401,1,1,0,0
557859375,1,1,0,0
557883409,1,1,0,0
557907364,1,1,0,0
557931669,1,1,0,0
557951659,1,1,0,0
557976135,1,1,0,0
557996646,1,1,0,0
558020196,1,1,0,0
558040308,1,1,0,0
558060277,1,1,0,0
558084515,1,1,0,0
558108327,1,1,0,0
558132250,1,1,0,0
558152307,1,1,0,0
558172306,1,1,0,0
558192733,1,1,0,0
558216213,1,1,0,0
558236174,1,1,0,0
558256313,1,1,0,0
558280138,1,1,0,0
558304197,1,1,0,0
558324230,1,1,0,0
558348495,1,1,0,0
558372149,1,1,0,0
558392502,1,1,0,0
558416214,1,1,0,0
558440136,1,1,0,0
558460172,1,1,0,0
558480161,1,1,0,0
558500460,1,1,0,0
558524213,1,1,0,0
558544324,1,1,0,0
558568137,1,1,0,0
558588329,1,1,0,0
558612661,1,1,0,0
558636142,1,1,0,0
558656180,1,1,0,0
558676220,1,1,0,0
558696319,1,1,0,0
558720476,1,1,0,0
558740321,1,1,0,0
558764154,1,1,0,0
558784137,1,1,0,0
558804225,1,1,0,0
558828201,1,1,0,0
558852214,1,1,0,0
558872331,1,1,0,0
558892344,1,1,0,0
558916304,1,1,0,0
558940243,1,1,0,0
558964149,1,1,0,0
558984461,1,1,0,0
559004461,1,1,0,0
559028239,1,1,0,0
559048330,1,1,0,0
559072331,1,1,0,0
559092330,1,1,0,0
559116219,1,1,0,0
559140483,1,1,0,0
559164309,1,1,0,0
559188386,1,1,0,0
559212354,1,1,0,0
559236185,1,1,0,0
559256483,1,1,0,0
559276409,1,1,0,0
559296339,1,1,0,0
559316319,1,1,0,0
559340462,1,1,0,0
559364463,1,1,0,0
559384196,1,1,0,0
559408169,1,1,0,0
559428176,1,1,0,0
559448319,1,1,0,0
559468197,1,1,0,0
559488201,1,1,0,0
559508718,1,1,0,0
559532370,1,1,0,0
559556150,1,1,0,0
559576325,1,1,0,0
559596334,1,1,0,0
559616973,1,1,0,0
559640175,1,1,0,0
559664165,1,1,0,0
559684273,1,1,0,0
559708351,1,1,0,0
559732504,1,1,0,0
559756299,1,1,0,0
559776315,1,1,0,0
559800198,1,1,0,0
559824167,1,1,0,0
559844295,1,1,0,0
559868610,1,1,0,0
559892374,1,1,0,0
559912348,1,1,0,0
559936173,1,1,0,0
559956196,1,1,0,0
559976538,1,1,0,0
560000315,1,1,0,0
560020190,1,1,0,0
560044150,1,1,0,0
560068331,1,1,0,0
560092337,1,1,0,0
560116147,1,1,0,0
560140218,1,1,0,0
560164140,1,1,0,0
560184138,1,1,0,0
560208189,1,1,0,0
560232387,1,1,0,0
560256378,1,1,0,0
560280214,1,1,0,0
560300501,1,1,0,0
560320244,1,1,0,0
560344185,1,1,0,0
560364514,1,1,0,0
560388319,1,1,0,0
560412319,1,1,0,0
560432331,1,1,0,0
560456195,1,1,0,0
560476178,1,1,0,0
560496319,1,1,0,0
560517270,1,1,0,0
560537117,1,1,0,0
560560949,1,1,0,0
560581294,1,1,0,0
560604983,1,1,0,0
560625596,1,1,0,0
560645141,1,1,0,0
560668943,1,1,0,0
560689148,1,1,0,0
560712961,1,1,0,0
560733256,1,1,0,0
560753029,1,1,0,0
560773146,1,1,0,0
560797206,1,1,0,0
560820987,1,1,0,0
560841280,1,1,0,0
560861083,1,1,0,0
560885125,1,1,0,0
560909095,1,1,0,0
560929107,1,1,0,0
560953010,1,1,0,0
560973142,1,1,0,0
560993383,1,1,0,0
561016960,1,1,0,0
561037074,1,1,0,0
561057412,1,1,0,0
561081160,1,1,0,0
561104941,1,1,0,0
561125095,1,1,0,0
561149021,1,1,0,0
561169110,1,1,0,0
561193009,1,1,0,0
561216970,1,1,0,0
561237304,1,1,0,0
561261255,1,1,0,0
561285249,1,1,0,0
561309256,1,1,0,0
561329182,1,1,0,0
561349189,1,1,0,0
561373133,1,1,0,0
561397035,1,1,0,0
561420964,1,1,0,0
561445140,1,1,0,0
561469322,1,1,0,0
561493136,1,1,0,0
561517134,1,1,0,0
561540973,1,1,0,0
561561323,1,1,0,0
561580992,1,1,0,0
561601284,1,1,0,0
561621268,1,1,0,0
561644938,1,1,0,0
561665013,1,1,0,0
561684983,1,1,0,0
561709141,1,1,0,0
561733156,1,1,0,0
561756975,1,1,0,0
561781356,1,1,0,0
561804976,1,1,0,0
561829133,1,1,0,0
561853140,1,1,0,0
561873264,1,1,0,0
561897009,1,1,0,0
561917123,1,1,0,0
561941283,1,1,0,0
561960986,1,1,0,0
561981186,1,1,0,0
562004949,1,1,0,0
562024973,1,1,0,0
562045460,1,1,0,0
562069163,1,1,0,0
562093122,1,1,0,0
562116982,1,1,0,0
562137298,1,1,0,0
562156985,1,1,0,0
562177155,1,1,0,0
562197259,1,1,0,0
562221114,1,1,0,0
562245476,1,1,0,0
562269134,1,1,0,0
562289134,1,1,0,0
562313315,1,1,0,0
562333140,1,1,0,0
562356978,1,1,0,0
562380979,1,1,0,0
562401287,1,1,0,0
562425255,1,1,0,0
562448961,1,1,0,0
562469102,1,1,0,0
562489107,1,1,0,0
562509106,1,1,0,0
562533258,1,1,0,0
562552969,1,1,0,0
562577261,1,1,0,0
562601188,1,1,0,0
562625017,1,1,0,0
562645133,1,1,0,0
562669143,1,1,0,0
562693138,1,1,0,0
562716985,1,1,0,0
562737095,1,1,0,0
562757106,1,1,0,0
562781162,1,1,0,0
562805095,1,1,0,0
562829122,1,1,0,0
562853152,1,1,0,0
562876990,1,1,0,0
562901317,1,1,0,0
562925038,1,1,0,0
562948935,1,1,0,0
562969011,1,1,0,0
562993134,1,1,0,0
563016938,1,1,0,0
563037258,1,1,0,0
563061346,1,1,0,0
563084932,1,1,0,0
563109477,1,1,0,0
563133142,1,1,0,0
563153150,1,1,0,0
563177140,1,1,0,0
563200977,1,1,0,0
563221011,1,1,0,0
563244932,1,1,0,0
563269309,1,1,0,0
563289465,1,1,0,0
563309314,1,1,0,0
563333136,1,1,0,0
563356983,1,1,0,0
563377792,1,1,0,0
563398304,1,1,0,0
563421815,1,1,0,0
563441950,1,1,0,0
563461953,1,1,0,0
563485801,1,1,0,0
563506099,1,1,0,0
563525927,1,1,0,0
563549816,1,1,0,0
563569966,1,1,0,0
563593970,1,1,0,0
563617933,1,1,0,0
563638059,1,1,0,0
563657783,1,1,0,0
563677964,1,1,0,0
563701752,1,1,0,0
563722065,1,1,0,0
563742302,1,1,0,0
563765963,1,1,0,0
563790141,1,1,0,0
563813813,1,1,0,0
563833809,1,1,0,0
563857746,1,1,0,0
563881889,1,1,0,0
563905805,1,1,0,0
563929930,1,1,0,0
563953766,1,1,0,0
563974238,1,1,0,0
563997934,1,1,0,0
564021833,1,1,0,0
564046125,1,1,0,0
564069908,1,1,0,0
564093943,1,1,0,0
564118057,1,1,0,0
564137789,1,1,0,0
564158109,1,1,0,0
564181743,1,1,0,0
564201919,1,1,0,0
564221919,1,1,0,0
564245905,1,1,0,0
564269780,1,1,0,0
564289956,1,1,0,0
564314059,1,1,0,0
564334124,1,1,0,0
564353786,1,1,0,0
564373905,1,1,0,0
564397753,1,1,0,0
564418101,1,1,0,0
564437799,1,1,0,0
564457984,1,1,0,0
564481792,1,1,0,0
564501919,1,1,0,0
564525792,1,1,0,0
564550137,1,1,0,0
564569918,1,1,0,0
564589931,1,1,0,0
564613961,1,1,0,0
564637782,1,1,0,0
564661924,1,1,0,0
564685741,1,1,0,0
564705782,1,1,0,0
564725919,1,1,0,0
564749931,1,1,0,0
564769937,1,1,0,0
564790106,1,1,0,0
564813736,1,1,0,0
564833775,1,1,0,0
564857910,1,1,0,0
564877933,1,1,0,0
564901973,1,1,0,0
564925777,1,1,0,0
564946342,1,1,0,0
564969978,1,1,0,0
564993999,1,1,0,0
565018117,1,1,0,0
565041909,1,1,0,0
565065773,1,1,0,0
565085919,1,1,0,0
565109779,1,1,0,0
565129924,1,1,0,0
565149927,1,1,0,0
565173931,1,1,0,0
565193933,1,1,0,0
565217739,1,1,0,0
565237779,1,1,0,0
565262108,1,1,0,0
565281793,1,1,0,0
565301946,1,1,0,0
565325958,1,1,0,0
565345919,1,1,0,0
565366416,1,1,0,0
565389845,1,1,0,0
565409909,1,1,0,0
565429954,1,1,0,0
565453788,1,1,0,0
565473958,1,1,0,0
565493907,1,1,0,0
565513918,1,1,0,0
565537791,1,1,0,0
565558235,1,1,0,0
565582067,1,1,0,0
565605777,1,1,0,0
565626109,1,1,0,0
565645917,1,1,0,0
565669931,1,1,0,0
565693895,1,1,0,0
565717750,1,1,0,0
565738056,1,1,0,0
565761753,1,1,0,0
565786110,1,1,0,0
565810078,1,1,0,0
565829817,1,1,0,0
565849907,1,1,0,0
565873951,1,1,0,0
565898016,1,1,0,0
565918109,1,1,0,0
565941924,1,1,0,0
565965945,1,1,0,0
565990049,1,1,0,0
566009913,1,1,0,0
566029930,1,1,0,0
566050289,1,1,0,0
566073961,1,1,0,0
566098072,1,1,0,0
566117924,1,1,0,0
566141919,1,1,0,0
566165774,1,1,0,0
566189792,1,1,0,0
566209936,1,1,0,0
566233764,1,1,0,0
566253787,1,1,0,0
566273968,1,1,0,0
566294727,1,1,0,0
566318728,1,1,0,0
566342571,1,1,0,0
566362593,1,1,0,0
566386865,1,1,0,0
566406726,1,1,0,0
566430766,1,1,0,0
566454613,1,1,0,0
566478733,1,1,0,0
566502574,1,1,0,0
566522567,1,1,0,0
566542579,1,1,0,0
566567203,1,1,0,0
566590737,1,1,0,0
566614533,1,1,0,0
566634544,1,1,0,0
566654606,1,1,0,0
566675050,1,1,0,0
566698601,1,1,0,0
566722858,1,1,0,0
566742580,1,1,0,0
566766573,1,1,0,0
566786570,1,1,0,0
566806604,1,1,0,0
566826568,1,1,0,0
566846709,1,1,0,0
566870721,1,1,0,0
566894716,1,1,0,0
566918622,1,1,0,0
566938599,1,1,0,0
566962856,1,1,0,0
566986892,1,1,0,0
567010718,1,1,0,0
567034855,1,1,0,0
567054743,1,1,0,0
567078605,1,1,0,0
567102532,1,1,0,0
567126571,1,1,0,0
567146543,1,1,0,0
567170751,1,1,0,0
567190754,1,1,0,0
567214872,1,1,0,0
567238632,1,1,0,0
567262589,1,1,0,0
567286888,1,1,0,0
567306571,1,1,0,0
567326594,1,1,0,0
567346612,1,1,0,0
567370609,1,1,0,0
567394926,1,1,0,0
567418608,1,1,0,0
567438571,1,1,0,0
567458563,1,1,0,0
567482559,1,1,0,0
567502863,1,1,0,0
567522569,1,1,0,0
567542734,1,1,0,0
567566551,1,1,0,0
567590742,1,1,0,0
567611332,1,1,0,0
567634589,1,1,0,0
567654792,1,1,0,0
567678700,1,1,0,0
567698750,1,1,0,0
567718913,1,1,0,0
567742878,1,1,0,0
567766859,1,1,0,0
567791206,1,1,0,0
567814538,1,1,0,0
567834556,1,1,0,0
567854590,1,1,0,0
567878720,1,1,0,0
567898886,1,1,0,0
567922867,1,1,0,0
567942568,1,1,0,0
567966624,1,1,0,0
567986578,1,1,0,0
568006878,1,1,0,0
568031031,1,1,0,0
568054613,1,1,0,0
568074724,1,1,0,0
568094643,1,1,0,0
568118797,1,1,0,0
568142726,1,1,0,0
568166717,1,1,0,0
568187143,1,1,0,0
568210707,1,1,0,0
568230734,1,1,0,0
568250731,1,1,0,0
568274769,1,1,0,0
568295055,1,1,0,0
568318605,1,1,0,0
568338617,1,1,0,0
568362573,1,1,0,0
568386581,1,1,0,0
568410728,1,1,0,0
568434617,1,1,0,0
568454576,1,1,0,0
568474907,1,1,0,0
568498886,1,1,0,0
568522617,1,1,0,0
568542622,1,1,0,0
568562610,1,1,0,0
568582931,1,1,0,0
568606611,1,1,0,0
568630887,1,1,0,0
568655113,1,1,0,0
568674709,1,1,0,0
568698611,1,1,0,0
568718560,1,1,0,0
568738627,1,1,0,0
568758859,1,1,0,0
568782592,1,1,0,0
568806626,1,1,0,0
568826546,1,1,0,0
568846622,1,1,0,0
568870932,1,1,0,0
568890616,1,1,0,0
568914913,1,1,0,0
568938570,1,1,0,0
568958608,1,1,0,0
568978892,1,1,0,0
568998753,1,1,0,0
569022593,1,1,0,0
569042731,1,1,0,0
569066580,1,1,0,0
569086910,1,1,0,0
569107388,1,1,0,0
569131558,1,1,0,0
569151642,1,1,0,0
569171680,1,1,0,0
569195738,1,1,0,0
569219338,1,1,0,0
569239354,1,1,0,0
569259397,1,1,0,0
569283696,1,1,0,0
569307412,1,1,0,0
569331594,1,1,0,0
569355370,1,1,0,0
569375845,1,1,0,0
569399392,1,1,0,0
569419408,1,1,0,0
569439690,1,1,0,0
569459517,1,1,0,0
569483683,1,1,0,0
569503391,1,1,0,0
569527520,1,1,0,0
569551656,1,1,0,0
569571675,1,1,0,0
569595847,1,1,0,0
569619365,1,1,0,0
569639385,1,1,0,0
569663698,1,1,0,0
569683482,1,1,0,0
569707422,1,1,0,0
569731579,1,1,0,0
569755516,1,1,0,0
569775549,1,1,0,0
569799370,1,1,0,0
569819367,1,1,0,0
569839418,1,1,0,0
569863417,1,1,0,0
569883480,1,1,0,0
569903417,1,1,0,0
569927342,1,1,0,0
569951768,1,1,0,0
569971546,1,1,0,0
569991560,1,1,0,0
570011935,1,1,0,0
570035387,1,1,0,0
570059706,1,1,0,0
570079358,1,1,0,0
570099381,1,1,0,0
570119393,1,1,0,0
570139362,1,1,0,0
570159371,1,1,0,0
570179535,1,1,0,0
570203698,1,1,0,0
570227352,1,1,0,0
570247360,1,1,0,0
570267393,1,1,0,0
570291674,1,1,0,0
570315396,1,1,0,0
570335400,1,1,0,0
570359335,1,1,0,0
570379447,1,1,0,0
570403585,1,1,0,0
570427720,1,1,0,0
570447538,1,1,0,0
570471543,1,1,0,0
570495428,1,1,0,0
570519344,1,1,0,0
570543420,1,1,0,0
570567405,1,1,0,0
570587414,1,1,0,0
570611682,1,1,0,0
570631681,1,1,0,0
570655596,1,1,0,0
570675590,1,1,0,0
570699387,1,1,0,0
570719389,1,1,0,0
570739684,1,1,0,0
570763533,1,1,0,0
570787382,1,1,0,0
570807395,1,1,0,0
570827412,1,1,0,0
570851927,1,1,0,0
570871683,1,1,0,0
570895665,1,1,0,0
570919441,1,1,0,0
570943516,1,1,0,0
570967375,1,1,0,0
570987554,1,1,0,0
571011561,1,1,0,0
571031875,1,1,0,0
571055398,1,1,0,0
571075521,1,1,0,0
571099373,1,1,0,0
571119506,1,1,0,0
571143525,1,1,0,0
571167391,1,1,0,0
571191546,1,1,0,0
571215417,1,1,0,0
571239409,1,1,0,0
571259740,1,1,0,0
571283700,1,1,0,0
571307372,1,1,0,0
571331670,1,1,0,0
571351731,1,1,0,0
571375515,1,1,0,0
571395578,1,1,0,0
571419493,1,1,0,0
571439493,1,1,0,0
571463689,1,1,0,0
571487352,1,1,0,0
571507351,1,1,0,0
571527396,1,1,0,0
571547393,1,1,0,0
571571906,1,1,0,0
571595520,1,1,0,0
571615508,1,1,0,0
571639346,1,1,0,0
571659442,1,1,0,0
571683659,1,1,0,0
571707397,1,1,0,0
571731647,1,1,0,0
571751849,1,1,0,0
571775527,1,1,0,0
571799366,1,1,0,0
571823684,1,1,0,0
571843523,1,1,0,0
571867387,1,1,0,0
571887389,1,1,0,0
571907410,1,1,0,0
571931847,1,1,0,0
571951526,1,1,0,0
571971684,1,1,0,0
571995882,1,1,0,0
572016214,1,1,0,0
572036375,1,1,0,0
572060163,1,1,0,0
572080314,1,1,0,0
572104199,1,1,0,0
572124225,1,1,0,0
572144353,1,1,0,0
572168191,1,1,0,0
572188337,1,1,0,0
572212387,1,1,0,0
572236144,1,1,0,0
572260171,1,1,0,0
572280327,1,1,0,0
572304210,1,1,0,0
572328458,1,1,0,0
572348341,1,1,0,0
572372404,1,1,0,0
572396341,1,1,0,0
572420236,1,1,0,0
572444361,1,1,0,0
572468494,1,1,0,0
572492265,1,1,0,0
572512212,1,1,0,0
572536181,1,1,0,0
572556214,1,1,0,0
572576267,1,1,0,0
572596324,1,1,0,0
572620175,1,1,0,0
572640193,1,1,0,0
572664146,1,1,0,0
572684175,1,1,0,0
572704182,1,1,0,0
572724500,1,1,0,0
572748162,1,1,0,0
572768321,1,1,0,0
572788295,1,1,0,0
572812179,1,1,0,0
572836348,1,1,0,0
572860135,1,1,0,0
572880159,1,1,0,0
572900174,1,1,0,0
572920176,1,1,0,0
572944357,1,1,0,0
572968139,1,1,0,0
572988505,1,1,0,0
573012520,1,1,0,0
573032445,1,1,0,0
573056201,1,1,0,0
573080186,1,1,0,0
573100174,1,1,0,0
573120485,1,1,0,0
573140214,1,1,0,0
573164151,1,1,0,0
573184146,1,1,0,0
573204164,1,1,0,0
573228531,1,1,0,0
573248752,1,1,0,0
573272173,1,1,0,0
573292307,1,1,0,0
573316170,1,1,0,0
573336489,1,1,0,0
573356210,1,1,0,0
573376347,1,1,0,0
573400142,1,1,0,0
573424248,1,1,0,0
573444782,1,1,0,0
573468306,1,1,0,0
573492337,1,1,0,0
573516469,1,1,0,0
573536352,1,1,0,0
573560482,1,1,0,0
573580149,1,1,0,0
573600167,1,1,0,0
573620184,1,1,0,0
573640313,1,1,0,0
573660468,1,1,0,0
573680310,1,1,0,0
573704211,1,1,0,0
573728319,1,1,0,0
573748151,1,1,0,0
573768728,1,1,0,0
573788331,1,1,0,0
573812371,1,1,0,0
573832359,1,1,0,0
573856165,1,1,0,0
573880207,1,1,0,0
573900225,1,1,0,0
573924479,1,1,0,0
573944183,1,1,0,0
573968188,1,1,0,0
573988376,1,1,0,0
574012409,1,1,0,0
574036484,1,1,0,0
574060143,1,1,0,0
574084147,1,1,0,0
574104174,1,1,0,0
574124301,1,1,0,0
574144366,1,1,0,0
574168157,1,1,0,0
574192674,1,1,0,0
574212329,1,1,0,0
574236504,1,1,0,0
574260225,1,1,0,0
574284226,1,1,0,0
574308528,1,1,0,0
574332323,1,1,0,0
574356138,1,1,0,0
574376348,1,1,0,0
574400479,1,1,0,0
574420298,1,1,0,0
574444356,1,1,0,0
574468190,1,1,0,0
574492388,1,1,0,0
574516296,1,1,0,0
574540182,1,1,0,0
574560531,1,1,0,0
574584135,1,1,0,0
574604155,1,1,0,0
574624164,1,1,0,0
574644303,1,1,0,0
574668486,1,1,0,0
574692185,1,1,0,0
574716183,1,1,0,0
574740477,1,1,0,0
574764466,1,1,0,0
574788189,1,1,0,0
574812535,1,1,0,0
574832320,1,1,0,0
574852332,1,1,0,0
574876350,1,1,0,0
574900137,1,1,0,0
574920720,1,1,0,0
574944185,1,1,0,0
574964185,1,1,0,0
574984970,1,1,0,0
575009140,1,1,0,0
575032999,1,1,0,0
575053141,1,1,0,0
575073158,1,1,0,0
575096946,1,1,0,0
575120997,1,1,0,0
575141176,1,1,0,0
575165156,1,1,0,0
575189130,1,1,0,0
575209481,1,1,0,0
575233258,1,1,0,0
575256932,1,1,0,0
575277112,1,1,0,0
575296991,1,1,0,0
575321029,1,1,0,0
575344998,1,1,0,0
575369116,1,1,0,0
575389745,1,1,0,0
575409149,1,1,0,0
575432949,1,1,0,0
575456985,1,1,0,0
575477011,1,1,0,0
575501003,1,1,0,0
575521001,1,1,0,0
575541017,1,1,0,0
575564992,1,1,0,0
575589146,1,1,0,0
575613108,1,1,0,0
575636982,1,1,0,0
575657021,1,1,0,0
575677256,1,1,0,0
575696976,1,1,0,0
575717100,1,1,0,0
575740975,1,1,0,0
575765031,1,1,0,0
575785291,1,1,0,0
575805262,1,1,0,0
575825029,1,1,0,0
575849012,1,1,0,0
575873146,1,1,0,0
575893360,1,1,0,0
575916932,1,1,0,0
575936932,1,1,0,0
575961292,1,1,0,0
575981001,1,1,0,0
576001483,1,1,0,0
576024999,1,1,0,0
576044971,1,1,0,0
576069001,1,1,0,0
576089133,1,1,0,0
576109471,1,1,0,0
576129138,1,1,0,0
576152965,1,1,0,0
576173139,1,1,0,0
576197011,1,1,0,0
576217292,1,1,0,0
576237126,1,1,0,0
576260956,1,1,0,0
576284975,1,1,0,0
576304987,1,1,0,0
576329161,1,1,0,0
576352986,1,1,0,0
576373135,1,1,0,0
576397295,1,1,0,0
576416979,1,1,0,0
576436982,1,1,0,0
576456995,1,1,0,0
576480987,1,1,0,0
576505262,1,1,0,0
576525161,1,1,0,0
576549137,1,1,0,0
576569125,1,1,0,0
576593101,1,1,0,0
576616980,1,1,0,0
576636993,1,1,0,0
576660963,1,1,0,0
576681101,1,1,0,0
576701009,1,1,0,0
576721316,1,1,0,0
576745258,1,1,0,0
576764939,1,1,0,0
576789134,1,1,0,0
576809134,1,1,0,0
576832956,1,1,0,0
576856977,1,1,0,0
576876994,1,1,0,0
576901591,1,1,0,0
576924982,1,1,0,0
576945126,1,1,0,0
576965030,1,1,0,0
576989205,1,1,0,0
577012982,1,1,0,0
577033125,1,1,0,0
577057303,1,1,0,0
577077112,1,1,0,0
577100950,1,1,0,0
577120968,1,1,0,0
577140988,1,1,0,0
577164971,1,1,0,0
577184978,1,1,0,0
577205097,1,1,0,0
577225275,1,1,0,0
577245135,1,1,0,0
577269107,1,1,0,0
577289129,1,1,0,0
577312983,1,1,0,0
577333283,1,1,0,0
577356986,1,1,0,0
577376979,1,1,0,0
577400988,1,1,0,0
577421321,1,1,0,0
577444943,1,1,0,0
577469043,1,1,0,0
577489134,1,1,0,0
577509176,1,1,0,0
577533157,1,1,0,0
577557136,1,1,0,0
577581132,1,1,0,0
577604938,1,1,0,0
577624931,1,1,0,0
577645134,1,1,0,0
577665806,1,1,0,0
577689961,1,1,0,0
577709938,1,1,0,0
577730171,1,1,0,0
577753734,1,1,0,0
577773940,1,1,0,0
577794146,1,1,0,0
577817778,1,1,0,0
577838089,1,1,0,0
577861757,1,1,0,0
577885795,1,1,0,0
577910308,1,1,0,0
577930000,1,1,0,0
577953907,1,1,0,0
577973941,1,1,0,0
577998325,1,1,0,0
578021798,1,1,0,0
578041916,1,1,0,0
578061920,1,1,0,0
578085764,1,1,0,0
578105772,1,1,0,0
578129946,1,1,0,0
578149937,1,1,0,0
578170246,1,1,0,0
578194276,1,1,0,0
578217983,1,1,0,0
578241784,1,1,0,0
578261797,1,1,0,0
578281814,1,1,0,0
578306071,1,1,0,0
578329941,1,1,0,0
578353905,1,1,0,0
578373908,1,1,0,0
578397943,1,1,0,0
578421935,1,1,0,0
578445896,1,1,0,0
578469932,1,1,0,0
578489948,1,1,0,0
578513894,1,1,0,0
578537775,1,1,0,0
578561799,1,1,0,0
578585817,1,1,0,0
578609992,1,1,0,0
578633792,1,1,0,0
578653907,1,1,0,0
578673913,1,1,0,0
578697753,1,1,0,0
578717792,1,1,0,0
578738064,1,1,0,0
578761755,1,1,0,0
578782059,1,1,0,0
578801807,1,1,0,0
578821775,1,1,0,0
578846055,1,1,0,0
578869930,1,1,0,0
578893961,1,1,0,0
578918090,1,1,0,0
578941814,1,1,0,0
578965732,1,1,0,0
578985732,1,1,0,0
579005792,1,1,0,0
579026314,1,1,0,0
579049778,1,1,0,0
579069935,1,1,0,0
579089919,1,1,0,0
579113743,1,1,0,0
579134057,1,1,0,0
579153782,1,1,0,0
579173931,1,1,0,0
579193925,1,1,0,0
579217774,1,1,0,0
579237918,1,1,0,0
579257930,1,1,0,0
579278288,1,1,0,0
579302067,1,1,0,0
579321919,1,1,0,0
579345780,1,1,0,0
579365787,1,1,0,0
579386089,1,1,0,0
579409931,1,1,0,0
579429932,1,1,0,0
579449931,1,1,0,0
579469931,1,1,0,0
579494071,1,1,0,0
579517737,1,1,0,0
579537741,1,1,0,0
579557789,1,1,0,0
579577930,1,1,0,0
579602140,1,1,0,0
579625780,1,1,0,0
579645775,1,1,0,0
579669959,1,1,0,0
579689930,1,1,0,0
579710325,1,1,0,0
579733791,1,1,0,0
579753974,1,1,0,0
579777980,1,1,0,0
579801958,1,1,0,0
579825793,1,1,0,0
579845917,1,1,0,0
579869937,1,1,0,0
579890322,1,1,0,0
579913767,1,1,0,0
579933779,1,1,0,0
579953756,1,1,0,0
579973931,1,1,0,0
579998283,1,1,0,0
580021787,1,1,0,0
580045895,1,1,0,0
580070308,1,1,0,0
580093899,1,1,0,0
580117933,1,1,0,0
580138103,1,1,0,0
580161895,1,1,0,0
580181893,1,1,0,0
580205813,1,1,0,0
580225830,1,1,0,0
580245912,1,1,0,0
580269906,1,1,0,0
580294117,1,1,0,0
580317738,1,1,0,0
580341835,1,1,0,0
